Code,Name,Catagory
S06000089,Port Glasgow,Geo_ROALocal2006
S06000090,South West Greenock,Geo_ROALocal2006
S06000091,Dalkeith,Geo_ROALocal2006
S06000092,Gorebridge,Geo_ROALocal2006
S06000093,Mayfield/Easthouses,Geo_ROALocal2006
S06000094,Ardrossan,Geo_ROALocal2006
S06000095,Irvine,Geo_ROALocal2006
S06000096,Kilbirnie,Geo_ROALocal2006
S06000097,Kilwinning,Geo_ROALocal2006
S06000098,Saltcoats,Geo_ROALocal2006
S06000099,Stevenston,Geo_ROALocal2006
S06000100,"Airdrie, Academy",Geo_ROALocal2006
S06000101,"Airdrie, Airdrie Central",Geo_ROALocal2006
S06000102,"Airdrie, Calderbank",Geo_ROALocal2006
S06000103,"Airdrie, Craigneuk & Petersburn",Geo_ROALocal2006
S06000104,"Airdrie, North Cairnhill & Coatdyke",Geo_ROALocal2006
S06000105,"Airdrie, Plains & Caldercruix",Geo_ROALocal2006
S06000106,"Airdrie, Salsburgh",Geo_ROALocal2006
S06000107,"Airdrie, Southeast Cairnhill & Gartlea",Geo_ROALocal2006
S06000108,"Airdrie, Whinhall",Geo_ROALocal2006
S06000109,"Bellshill & District, Bellshill North",Geo_ROALocal2006
S06000110,"Bellshill & District, Fallside",Geo_ROALocal2006
S06000111,"Bellshill & District, Hattonrigg",Geo_ROALocal2006
S06000112,"Bellshill & District, Holytown",Geo_ROALocal2006
S06000113,"Bellshill & District, Mossend West & Thorndean",Geo_ROALocal2006
S06000114,"Bellshill & District, Newarthill",Geo_ROALocal2006
S06000115,"Bellshill & District, Orbiston",Geo_ROALocal2006
S06000116,"Bellshill & District, Viewpark",Geo_ROALocal2006
S06000117,"Coatbridge, Bargeddie & Langloan",Geo_ROALocal2006
S06000118,"Coatbridge, Coatbridge Central",Geo_ROALocal2006
S06000119,"Coatbridge, Kirkshaws",Geo_ROALocal2006
S06000120,"Coatbridge, Kirkwood",Geo_ROALocal2006
S06000121,"Coatbridge, North Central & Glenboig",Geo_ROALocal2006
S06000122,"Coatbridge, Old Monkland",Geo_ROALocal2006
S06000123,"Coatbridge, Shawhead",Geo_ROALocal2006
S06000124,"Coatbridge, Sikeside & Carnbroe",Geo_ROALocal2006
S06000125,"Coatbridge, Townhead",Geo_ROALocal2006
S06000126,"Motherwell & District, Calder Valley",Geo_ROALocal2006
S06000127,"Motherwell & District, Forgewood",Geo_ROALocal2006
S06000128,"Motherwell & District, Muirhouse & Netherton",Geo_ROALocal2006
S06000129,"Motherwell & District, New Stevenston & Carfin",Geo_ROALocal2006
S06000130,"Motherwell & District, North Motherwell",Geo_ROALocal2006
S06000131,"Motherwell & District, Watsonville",Geo_ROALocal2006
S06000132,"North, Carbrain East",Geo_ROALocal2006
S06000133,"North, Croy, Kilsyth South & Smithstone",Geo_ROALocal2006
S06000134,"North, Moodiesburn West & Gartcosh",Geo_ROALocal2006
S06000135,"Wishaw & District, Benhar",Geo_ROALocal2006
S06000136,"Wishaw & District, Cleland",Geo_ROALocal2006
S06000137,"Wishaw & District, Coltness",Geo_ROALocal2006
S06000138,"Wishaw & District, Craigneuk",Geo_ROALocal2006
S06000139,"Wishaw & District, Dykehead",Geo_ROALocal2006
S06000140,"Wishaw & District, Garrion",Geo_ROALocal2006
S06000141,"Wishaw & District, Newmains",Geo_ROALocal2006
S06000142,"Wishaw & District, Pather & Gowkthrapple",Geo_ROALocal2006
S06000143,"Wishaw & District, Stane",Geo_ROALocal2006
S06000144,"Wishaw & District, Stewarton",Geo_ROALocal2006
S06000145,Fairfield,Geo_ROALocal2006
S06000146,Muirton,Geo_ROALocal2006
S06000147,Rattray,Geo_ROALocal2006
S06000148,Cart Corridor and Gallowhill,Geo_ROALocal2006
S06000149,"Ferguslie, Millarston and West End",Geo_ROALocal2006
S06000150,"Foxbar, Glenburn, Thrushcraigs & Blackhall",Geo_ROALocal2006
S06000151,Johnstone West,Geo_ROALocal2006
S06000152,Renfrew Moorpark,Geo_ROALocal2006
S06000153,Northmavine,Geo_ROALocal2006
S06000154,Unst and Fetlar,Geo_ROALocal2006
S06000155,Yell,Geo_ROALocal2006
S06000156,West-side,Geo_ROALocal2006
S06000157,"Firth, Mossbank & Voe",Geo_ROALocal2006
S06000158,Cornton,Geo_ROALocal2006
S06000159,Cultenhove,Geo_ROALocal2006
S06000160,"Eastern Villages (Fallin, Plean & Cowie)",Geo_ROALocal2006
S06000161,Raploch,Geo_ROALocal2006
S06000162,Ayr North,Geo_ROALocal2006
S06000163,Girvan,Geo_ROALocal2006
S06000164,Wallacetown/Newtown,Geo_ROALocal2006
S06000165,Clydesdale,Geo_ROALocal2006
S06000166,Hamilton/Blantyre,Geo_ROALocal2006
S06000167,Larkhall,Geo_ROALocal2006
S06000168,Rutherglen / Cambuslang,Geo_ROALocal2006
S06000169,Clydebank,Geo_ROALocal2006
S06000170,Dumbarton,Geo_ROALocal2006
S06000171,Vale of Leven,Geo_ROALocal2006
S06000172,Addiewell,Geo_ROALocal2006
S06000173,Armadale,Geo_ROALocal2006
S06000174,Bathgate,Geo_ROALocal2006
S06000175,Blackburn,Geo_ROALocal2006
S06000176,Boghall,Geo_ROALocal2006
S06000177,"Craigshill, Livingston",Geo_ROALocal2006
S06000178,"Deans, Livingston",Geo_ROALocal2006
S06000179,"Knightsridge, Livingston",Geo_ROALocal2006
S01011220,661,Geo_ScottishIndexMultipleDep2020
S01010242,662,Geo_ScottishIndexMultipleDep2020
S01007782,663,Geo_ScottishIndexMultipleDep2020
S01008711,664,Geo_ScottishIndexMultipleDep2020
S01009178,665,Geo_ScottishIndexMultipleDep2020
S01007954,666,Geo_ScottishIndexMultipleDep2020
S01009572,667,Geo_ScottishIndexMultipleDep2020
S01013077,668,Geo_ScottishIndexMultipleDep2020
S01013142,669,Geo_ScottishIndexMultipleDep2020
S01013220,670,Geo_ScottishIndexMultipleDep2020
S01011539,671,Geo_ScottishIndexMultipleDep2020
S01012165,672,Geo_ScottishIndexMultipleDep2020
S01011474,673,Geo_ScottishIndexMultipleDep2020
S01009846,674,Geo_ScottishIndexMultipleDep2020
S01012043,675,Geo_ScottishIndexMultipleDep2020
S01010888,676,Geo_ScottishIndexMultipleDep2020
S01009837,677,Geo_ScottishIndexMultipleDep2020
S01010225,678,Geo_ScottishIndexMultipleDep2020
S01007879,679,Geo_ScottishIndexMultipleDep2020
S01011343,680,Geo_ScottishIndexMultipleDep2020
S01008933,681,Geo_ScottishIndexMultipleDep2020
S01010637,682,Geo_ScottishIndexMultipleDep2020
S01012217,683,Geo_ScottishIndexMultipleDep2020
S01009848,684,Geo_ScottishIndexMultipleDep2020
S01009898,685,Geo_ScottishIndexMultipleDep2020
S01011673,686,Geo_ScottishIndexMultipleDep2020
S01007906,687,Geo_ScottishIndexMultipleDep2020
S01008203,688,Geo_ScottishIndexMultipleDep2020
S01010751,689,Geo_ScottishIndexMultipleDep2020
S01012846,690,Geo_ScottishIndexMultipleDep2020
S01007487,691,Geo_ScottishIndexMultipleDep2020
S01012427,692,Geo_ScottishIndexMultipleDep2020
S01011325,693,Geo_ScottishIndexMultipleDep2020
S01009429,694,Geo_ScottishIndexMultipleDep2020
S01007368,695,Geo_ScottishIndexMultipleDep2020
S01011592,696,Geo_ScottishIndexMultipleDep2020
S01012080,697,Geo_ScottishIndexMultipleDep2020
S01009432,698,Geo_ScottishIndexMultipleDep2020
S01010164,699,Geo_ScottishIndexMultipleDep2020
S01011193,700,Geo_ScottishIndexMultipleDep2020
S01009133,701,Geo_ScottishIndexMultipleDep2020
S01009404,702,Geo_ScottishIndexMultipleDep2020
S01011253,703,Geo_ScottishIndexMultipleDep2020
S01013122,704,Geo_ScottishIndexMultipleDep2020
S01011261,705,Geo_ScottishIndexMultipleDep2020
S01012760,706,Geo_ScottishIndexMultipleDep2020
S01009161,707,Geo_ScottishIndexMultipleDep2020
S01009805,708,Geo_ScottishIndexMultipleDep2020
S01008758,709,Geo_ScottishIndexMultipleDep2020
S01012187,710,Geo_ScottishIndexMultipleDep2020
S01013157,711,Geo_ScottishIndexMultipleDep2020
S01012131,712,Geo_ScottishIndexMultipleDep2020
S01011495,713,Geo_ScottishIndexMultipleDep2020
S01010614,714,Geo_ScottishIndexMultipleDep2020
S01008777,715,Geo_ScottishIndexMultipleDep2020
S01007728,716,Geo_ScottishIndexMultipleDep2020
S01008138,717,Geo_ScottishIndexMultipleDep2020
S01009936,718,Geo_ScottishIndexMultipleDep2020
S01007334,719,Geo_ScottishIndexMultipleDep2020
S01009337,720,Geo_ScottishIndexMultipleDep2020
S01006727,721,Geo_ScottishIndexMultipleDep2020
S01012483,722,Geo_ScottishIndexMultipleDep2020
S01009241,723,Geo_ScottishIndexMultipleDep2020
S01010060,724,Geo_ScottishIndexMultipleDep2020
S01006704,725,Geo_ScottishIndexMultipleDep2020
S01009641,726,Geo_ScottishIndexMultipleDep2020
S01009945,727,Geo_ScottishIndexMultipleDep2020
S01010340,728,Geo_ScottishIndexMultipleDep2020
S01007958,729,Geo_ScottishIndexMultipleDep2020
S01011746,730,Geo_ScottishIndexMultipleDep2020
S01012046,731,Geo_ScottishIndexMultipleDep2020
S01009659,732,Geo_ScottishIndexMultipleDep2020
S01012493,733,Geo_ScottishIndexMultipleDep2020
S01007336,734,Geo_ScottishIndexMultipleDep2020
S01008313,735,Geo_ScottishIndexMultipleDep2020
S01012759,736,Geo_ScottishIndexMultipleDep2020
S01011578,737,Geo_ScottishIndexMultipleDep2020
S01009876,738,Geo_ScottishIndexMultipleDep2020
S01010159,739,Geo_ScottishIndexMultipleDep2020
S01012362,740,Geo_ScottishIndexMultipleDep2020
S01012109,741,Geo_ScottishIndexMultipleDep2020
S01011360,742,Geo_ScottishIndexMultipleDep2020
S01013027,743,Geo_ScottishIndexMultipleDep2020
S01011290,744,Geo_ScottishIndexMultipleDep2020
S01010084,745,Geo_ScottishIndexMultipleDep2020
S01009933,746,Geo_ScottishIndexMultipleDep2020
S01010856,747,Geo_ScottishIndexMultipleDep2020
S01007719,748,Geo_ScottishIndexMultipleDep2020
S01011588,749,Geo_ScottishIndexMultipleDep2020
S01010135,750,Geo_ScottishIndexMultipleDep2020
S01009531,751,Geo_ScottishIndexMultipleDep2020
S01009420,752,Geo_ScottishIndexMultipleDep2020
S01006677,753,Geo_ScottishIndexMultipleDep2020
S01006636,754,Geo_ScottishIndexMultipleDep2020
S01011521,755,Geo_ScottishIndexMultipleDep2020
S01008709,756,Geo_ScottishIndexMultipleDep2020
S01011484,757,Geo_ScottishIndexMultipleDep2020
S01009851,758,Geo_ScottishIndexMultipleDep2020
S01010137,759,Geo_ScottishIndexMultipleDep2020
S01007747,760,Geo_ScottishIndexMultipleDep2020
S01009621,761,Geo_ScottishIndexMultipleDep2020
S01011558,762,Geo_ScottishIndexMultipleDep2020
S01010034,763,Geo_ScottishIndexMultipleDep2020
S01007900,764,Geo_ScottishIndexMultipleDep2020
S01008924,765,Geo_ScottishIndexMultipleDep2020
S01009166,766,Geo_ScottishIndexMultipleDep2020
S01010144,767,Geo_ScottishIndexMultipleDep2020
S01008570,768,Geo_ScottishIndexMultipleDep2020
S01012464,769,Geo_ScottishIndexMultipleDep2020
S01013155,770,Geo_ScottishIndexMultipleDep2020
S01009845,771,Geo_ScottishIndexMultipleDep2020
S01007729,772,Geo_ScottishIndexMultipleDep2020
S01010926,773,Geo_ScottishIndexMultipleDep2020
S01011433,774,Geo_ScottishIndexMultipleDep2020
S01011027,775,Geo_ScottishIndexMultipleDep2020
S01010733,776,Geo_ScottishIndexMultipleDep2020
S01009421,777,Geo_ScottishIndexMultipleDep2020
S01009141,778,Geo_ScottishIndexMultipleDep2020
S01013251,779,Geo_ScottishIndexMultipleDep2020
S01011269,780,Geo_ScottishIndexMultipleDep2020
S01010354,781,Geo_ScottishIndexMultipleDep2020
S01007808,782,Geo_ScottishIndexMultipleDep2020
S01010184,783,Geo_ScottishIndexMultipleDep2020
S01011215,784,Geo_ScottishIndexMultipleDep2020
S01011376,785,Geo_ScottishIndexMultipleDep2020
S01011664,786,Geo_ScottishIndexMultipleDep2020
S01011563,787,Geo_ScottishIndexMultipleDep2020
S01012772,788,Geo_ScottishIndexMultipleDep2020
S01013184,789,Geo_ScottishIndexMultipleDep2020
S01010327,790,Geo_ScottishIndexMultipleDep2020
S01010633,791,Geo_ScottishIndexMultipleDep2020
S01008471,792,Geo_ScottishIndexMultipleDep2020
S01007964,793,Geo_ScottishIndexMultipleDep2020
S01011541,794,Geo_ScottishIndexMultipleDep2020
S01011667,795,Geo_ScottishIndexMultipleDep2020
S01009334,796,Geo_ScottishIndexMultipleDep2020
S01009433,797,Geo_ScottishIndexMultipleDep2020
S01010489,798,Geo_ScottishIndexMultipleDep2020
S01012130,799,Geo_ScottishIndexMultipleDep2020
